"ID","time","lon","lat","x","y"
4182444,2011-12-14 10:43:29,-1.08805335,-68.26051256,-80.6409097567769,-681.843318275539
4182444,2011-12-14 11:13:29,-1.196731019,-68.26906289,-85.2498343830819,-681.769067065429
4182444,2011-12-14 11:43:29,-1.304501288,-68.28906769,-90.1033367078203,-682.962031727579
4182444,2011-12-14 12:13:29,-1.369238576,-68.26495601,-92.1271594069451,-679.738361616791
4182444,2011-12-14 12:43:29,-1.432364015,-68.23932725,-94.0547655498867,-676.365341974378
4182444,2011-12-14 13:13:29,-1.461126999,-68.22120115,-94.7777136635677,-674.12464102306
4182444,2011-12-14 13:43:29,-1.485326041,-68.20406502,-95.3415418470486,-672.033595026563
4182444,2011-12-14 14:13:29,-1.505779673,-68.20039879,-96.0826437513779,-671.447949513979
4182444,2011-12-14 14:43:29,-1.520182824,-68.19459676,-96.5264164859971,-670.683890043061
4182444,2011-12-14 15:13:29,-1.545190855,-68.19249757,-97.4912434009102,-670.228704422737
4182444,2011-12-14 15:43:29,-1.553153828,-68.19137187,-97.7874261180568,-670.03388649366
4182444,2011-12-14 16:13:29,-1.56113371,-68.18921249,-98.0592816813785,-669.726016980988
4182444,2011-12-14 16:43:29,-1.679149291,-68.14997419,-101.912612834245,-664.378294553424
4182444,2011-12-14 17:13:29,-1.938361303,-68.115088,-111.649230747148,-658.265369336238
4182444,2011-12-14 17:43:29,-2.204716093,-68.11309967,-122.477725579748,-655.731335306552
4182444,2011-12-14 18:13:29,-2.368392094,-68.13041839,-129.559306832279,-656.228189009478
4182444,2011-12-14 18:43:29,-2.441298115,-68.12855843,-132.494562633397,-655.407054632457
4182444,2011-12-14 19:13:29,-2.488794368,-68.12035784,-134.24972232262,-654.108282617354
4182444,2011-12-14 19:43:29,-2.512760005,-68.11729912,-135.160273139504,-653.571666840634
4182444,2011-12-14 20:13:29,-2.60069156,-68.11210907,-138.638857736893,-652.266834853131
4182444,2011-12-14 20:43:29,-2.767112486,-68.10005921,-145.180302279839,-649.56652282165
4182444,2011-12-14 21:13:29,-3.007298361,-68.0801229,-154.584439878555,-645.42065665688
4182444,2011-12-14 21:43:29,-3.159309913,-68.04558534,-160.080594229979,-640.409256759792
4182444,2011-12-14 22:13:29,-3.330742233,-68.00430345,-166.255785654772,-634.516428174452
4182444,2011-12-14 22:43:29,-3.656649559,-67.94787854,-178.525596340868,-625.78107652899
4182444,2011-12-14 23:13:29,-3.853360037,-67.90020584,-185.69565169667,-619.040947305782
4182444,2011-12-14 23:43:29,-4.222873379,-67.79578247,-198.978548438837,-604.799662656684
4182444,2011-12-15 00:13:29,-4.694984386,-67.72500941,-217.334363357509,-593.61233156382
4182444,2011-12-15 00:43:29,-5.084946538,-67.65929354,-232.473900437972,-583.672859671432
4182444,2011-12-15 01:13:29,-5.505838349,-67.58979013,-248.958095689475,-573.204912713433
4182444,2011-12-15 01:43:29,-6.050705686,-67.50800572,-270.609425570596,-560.719096480546
4182444,2011-12-15 02:13:29,-6.580704266,-67.42333601,-291.770396201903,-548.184997122165
4182444,2011-12-15 02:43:29,-6.900035751,-67.31935778,-303.838935147275,-534.854705188201
4182444,2011-12-15 03:13:29,-7.210569119,-67.2164595,-315.672665712208,-521.749153694745
4182444,2011-12-15 03:43:29,-7.451033249,-67.13319564,-324.871946219836,-511.241394567183
4182444,2011-12-15 04:13:29,-7.68970343,-67.04956582,-334.065274938437,-500.735250107073
4182444,2011-12-15 04:43:29,-7.932193428,-66.98314319,-343.718231279846,-492.151031502295
4182444,2011-12-15 05:13:29,-8.162988128,-66.92273631,-352.997541729237,-484.325981386206
4182444,2011-12-15 05:43:29,-8.391043158,-66.86254769,-362.213441411221,-476.57074797525
4182444,2011-12-15 06:13:29,-8.697523325,-66.67756039,-373.508898193019,-454.643429069323
4182444,2011-12-15 06:43:29,-8.991845072,-66.47344599,-384.271114857298,-430.69365601028
4182444,2011-12-15 07:13:29,-9.297387024,-66.22927879,-395.35129245674,-402.293260877386
4182444,2011-12-15 07:43:29,-9.73962984,-66.01190594,-413.147181909545,-376.391120171564
4182444,2011-12-15 08:13:29,-10.14876907,-65.77497425,-429.618470108651,-348.549233092939
4182444,2011-12-15 08:43:29,-10.46151156,-65.52947039,-441.931052322557,-320.172631502303
4182444,2011-12-15 09:13:29,-10.66575984,-65.33763379,-449.88199833692,-298.166309090703
4182444,2011-12-15 09:43:29,-10.92914056,-65.10149999,-460.425889277836,-271.074543973746
4182444,2011-12-15 10:13:29,-11.17457471,-64.84655215,-470.219077354962,-241.981209946544
4182444,2011-12-15 10:43:29,-11.34313554,-64.6194828,-476.741838535411,-216.235957718147
4182444,2011-12-15 11:13:29,-11.42402495,-64.33655404,-478.829659335055,-184.524351167151
4182444,2011-12-15 11:43:29,-11.45326126,-64.03292983,-478.355157825819,-150.650908563634
4182444,2011-12-15 12:13:29,-11.40221698,-63.73758287,-474.008597390724,-117.919672995939
4182444,2011-12-15 12:43:29,-11.2452509,-63.45787466,-464.439182649905,-87.2392137210736
4182444,2011-12-15 13:13:29,-11.20006173,-63.19819831,-460.474104829552,-58.4764075598951
4182444,2011-12-15 13:43:29,-11.2351179,-62.99242538,-460.891782312652,-35.4747921308108
4182444,2011-12-15 14:13:29,-11.12423717,-62.79716806,-453.97106514196,-14.083045025086
4182444,2011-12-15 14:43:29,-10.96841509,-62.53630685,-444.217516117811,14.4504538051406
4182444,2011-12-15 15:13:29,-10.67303063,-62.31461031,-427.388170882054,38.1249612855809
4182444,2011-12-15 15:43:29,-10.24965453,-62.11860402,-403.878847528191,58.3785289912366
4182444,2011-12-15 16:13:29,-9.863411921,-61.91547108,-381.977188193853,79.4193462430658
4182444,2011-12-15 16:43:29,-9.551796611,-61.69366945,-363.577643332572,102.73116333179
4182444,2011-12-15 17:13:29,-9.453446031,-61.41684954,-355.761667366028,133.048270837574
4182444,2011-12-15 17:43:29,-9.340480951,-61.14793261,-347.151259284275,162.405749547818
4182444,2011-12-15 18:13:29,-9.201950772,-60.94604651,-337.72102934522,184.177997506067
4182444,2011-12-15 18:43:29,-9.063297894,-60.80355276,-328.792381124786,199.33137745185
4182444,2011-12-15 19:13:29,-8.908765657,-60.6061096,-318.366571628922,220.486358892689
4182444,2011-12-15 19:43:29,-8.731400808,-60.39930221,-306.489106929916,242.535068520942
4182444,2011-12-15 20:13:29,-8.515679683,-60.22172178,-292.693418800644,261.096567118663
4182444,2011-12-15 20:43:29,-8.370067373,-60.00838416,-282.266490170985,283.973247798318
4182444,2011-12-15 21:13:29,-8.25347229,-59.81594739,-273.600984551547,304.671866248656
4182444,2011-12-15 21:43:29,-8.086794909,-59.58473357,-261.599716515735,329.363475902907
4182444,2011-12-15 22:13:29,-7.902492665,-59.36371516,-248.599389224432,352.784926579591
4182444,2011-12-15 22:43:29,-7.7169974,-59.14542268,-235.435412279289,375.858316345354
4182444,2011-12-15 23:13:29,-7.502378809,-58.93361867,-220.554893995134,397.985495359966
4182444,2011-12-15 23:43:29,-7.251568982,-58.74214832,-203.7060178097,417.565814700263
4182444,2011-12-16 00:13:29,-7.063538926,-58.54523655,-190.271428653315,438.117724231901
4182444,2011-12-16 00:43:29,-6.892960439,-58.35250773,-177.794119963672,458.290005496663
4182444,2011-12-16 01:13:29,-6.742902355,-58.16503793,-166.488319454365,477.99474755453
4182444,2011-12-16 01:43:29,-6.639042743,-58.05146285,-158.83588717432,489.824932827909
4182444,2011-12-16 02:13:29,-6.574577309,-58.00254869,-154.36800526302,494.770491061163
4182444,2011-12-16 02:43:29,-6.484358991,-58.00866231,-149.147471959078,493.422952464216
4182444,2011-12-16 03:13:29,-6.393378429,-58.04541795,-144.320361340861,488.668231063423
