"ID","stratum","obs","step","angle","ice_conc","times"
"bear1",6,0,1.68485168244108,0.628696454589329,97.0256424976525,1
"bear1",6,0,5.77533772246932,-1.73567271790992,99.8116430025738,1
"bear1",6,0,9.76381604566296,-3.03630391831915,99.3824197491588,1
"bear1",6,0,2.6944299349441,2.21393756872095,96.38252403459,1
"bear1",6,0,6.81703772636054,3.06981436489681,99.2145571987581,1
"bear1",6,0,0.472157580594278,1.87055458190673,97.7622370724096,1
"bear1",6,0,4.17954525039549,-2.94914919722709,98.3499280577981,1
"bear1",6,0,4.35705740402556,1.21229458379406,94.8419940712636,1
"bear1",6,0,3.53052545744945,1.48204038657697,95.036611679365,1
"bear1",6,0,1.05007998223309,-1.16686541760283,98.6178461361682,1
"bear1",6,0,2.47358261846347,-0.617960686230634,98.5286831280724,1
"bear1",7,1,3.46823604908848,0.499544324167137,98.0817762183949,1
"bear1",7,0,0.917204618638415,2.60743478895754,98.2830843877381,1
"bear1",7,0,0.958231389821632,1.25067860615758,98.0111618053567,1
"bear1",7,0,0.370358089742164,-2.39931908560796,97.82693472447,1
"bear1",7,0,0.716248343568981,-2.72591563166521,97.9804161558704,1
"bear1",7,0,5.21298551322814,-1.36252140534664,94.3373292008,1
"bear1",7,0,11.4612252183878,-0.254104026407636,93.1190769364828,1
"bear1",7,0,3.00064658411091,-1.87210994863394,95.5430193172841,1
"bear1",7,0,2.54513031536014,1.35706414622104,98.4937279064093,1
"bear1",7,0,5.55951363384516,-2.65529294547131,96.8699548622614,1
"bear1",7,0,0.829258235197198,-3.04483034221228,98.2120371488003,1
"bear1",7,0,1.15203213097699,-0.519076258850836,97.1575419958384,1
"bear1",7,0,1.78543668649272,2.68162830170705,98.8232592277929,1
"bear1",7,0,2.56041151265781,-2.73493463868559,97.7790150187592,1
"bear1",7,0,0.94434895462344,-1.19683886989409,96.994666442752,1
"bear1",7,0,0.382408149222994,-3.08686169743175,97.850257132873,1
"bear1",7,0,5.9897857441612,-1.05393448825989,93.4713523061823,1
"bear1",7,0,6.19995065526096,-2.72148564955501,96.8676636623487,1
"bear1",7,0,0.658449954535044,-1.90780199130874,97.3171122492147,1
"bear1",7,0,5.65595240234339,1.84193366759307,99.7381194727746,1
"bear1",7,0,11.0236896384658,1.57049468349153,100,1
"bear1",8,1,7.66253648289425,0.346264741515805,99.3100330323172,1
"bear1",8,0,4.25322956421444,0.0718203590847469,99.6822796442404,1
"bear1",8,0,0.562930881451414,2.15384656464722,98.9443465359205,1
"bear1",8,0,7.63848827129896,-0.974821087659802,98.2063015418795,1
"bear1",8,0,0.471360903151996,-0.865346487834091,99.0080841087092,1
"bear1",8,0,3.67205253630754,1.34310521224467,98.918735783402,1
"bear1",8,0,3.59679566908063,-1.49098952927067,98.7555082143015,1
"bear1",8,0,2.43280715501046,0.377151696768781,99.2118580999308,1
"bear1",8,0,4.59288753951594,1.58284164977546,98.7651468927981,1
"bear1",8,0,7.70557397925888,-1.38567454386874,96.0284399199806,1
"bear1",8,0,0.7119611407792,-0.699961894745314,99.0184766398237,1
"bear1",8,0,9.54417136571337,-0.0742021401712888,99.9604572938649,1
"bear1",8,0,0.841373678251921,-1.02635117017075,99.0125358070036,1
"bear1",8,0,6.18280097235668,1.97111123052515,98.0618350913637,1
"bear1",8,0,1.73122579787644,-0.852998117814629,99.0648527239603,1
"bear1",8,0,5.93291474984165,-0.97511910603535,98.1890134161437,1
"bear1",8,0,6.16116864192574,-1.79542870200774,98.0661268256484,1
"bear1",8,0,6.27276811303611,0.572528521490916,99.0109498314851,1
"bear1",8,0,0.675293698248801,-0.544373090301772,99.0186375291146,1
"bear1",8,0,0.330782694987851,2.43460067672795,98.9782674149665,1
"bear1",8,0,1.59441462311821,-3.04227127651696,98.3528862097234,1
"bear1",9,1,6.25552879927463,0.0844005171089226,97.2049706682495,1
"bear1",9,0,6.42220772154077,0.220517083929339,97.4740189396158,1
"bear1",9,0,0.442037682111072,-2.33844851239283,99.2589023255555,1
"bear1",9,0,0.235057495320565,2.17562136538697,99.2462825386284,1
"bear1",9,0,0.266884256461249,2.03117006788082,99.2884518893681,1
"bear1",9,0,0.761798614236971,1.42071516342411,99.4029110707135,1
"bear1",9,0,5.22841010883609,-1.40733574852261,99.6564189646512,1
"bear1",9,0,6.52673847130034,0.57801225479655,97.9991486297482,1
"bear1",9,0,2.51010153553138,-1.05816258027609,99.67871445506,1
"bear1",9,0,3.37921316228867,-0.502595823778244,99.9700971793808,1
"bear1",9,0,1.51127479401143,2.72595704132822,99.0636015595912,1
"bear1",9,0,6.53741287002858,3.0813271714973,99.014099029991,1
"bear1",9,0,1.2797866513003,2.27344620286463,99.0596205628699,1
"bear1",9,0,4.64391222943903,-2.3618569674124,99.9902098205685,1
"bear1",9,0,0.680021767623329,-1.22363691178458,99.3208519103379,1
"bear1",9,0,2.04147570872173,1.2095835171085,99.6741497065085,1
"bear1",9,0,8.87655216333926,-1.26513145801188,98.2623946997583,1
"bear1",9,0,0.758764402934051,-2.19071322855754,99.1519691850117,1
"bear1",9,0,0.799538208869366,-1.45711349652559,99.2943260170916,1
"bear1",9,0,0.286535098117091,-3.00760354023417,99.2248483110666,1
"bear1",9,0,0.694177514335723,1.33492015439044,99.4045557811351,1
"bear1",10,1,0.825895495721858,0.0656255485125796,97.3285521051452,1
"bear1",10,0,0.446928676345858,-2.3084907671608,97.1613194351136,1
"bear1",10,0,1.91413557868271,-1.13556802571142,98.0353197888142,1
"bear1",10,0,1.47580213644584,-1.92602316773959,97.7153515649534,1
"bear1",10,0,0.603432823647514,-2.28617695816066,97.1776934177598,1
"bear1",10,0,0.436676250925236,1.27697125462207,97.2236700763745,1
"bear1",10,0,2.91084750874492,-0.301997386054256,98.2256400405132,1
"bear1",10,0,1.48957947676906,-2.72321280783091,98.169529644118,1
"bear1",10,0,1.04934141256956,1.93490250280306,97.510391511557,1
"bear1",10,0,5.82440209249695,0.564760670837659,97.5406436575046,1
"bear1",10,0,1.02915111102899,-1.27203436673258,97.5025818735033,1
"bear1",10,0,0.247148292153195,3.11439885789937,97.0985982967131,1
"bear1",10,0,5.96356738698887,2.81164687142151,99.3461572870757,1
"bear1",10,0,4.73420099435534,-1.96292906669671,99.1980397044081,1
"bear1",10,0,1.04735304697523,-0.827261254558461,97.4938562098024,1
"bear1",10,0,0.634498043515576,-1.97407045623845,97.2337757213282,1
"bear1",10,0,5.18436725553269,-0.0498227888615952,98.7613042106111,1
"bear1",10,0,7.03326008201471,-1.24925641031791,98.0293600731397,1
"bear1",10,0,1.44240470103631,1.38946997528763,97.6748552524839,1
"bear1",10,0,4.29677065616823,0.508006067596563,97.993630230309,1
"bear1",10,0,1.15965842235981,0.0578733867601338,97.4301786428975,1
"bear1",11,1,3.47456593845653,-0.297922631042696,98.4748776765109,1
"bear1",11,0,6.82079459990508,2.41550338982855,99.6847373984088,1
"bear1",11,0,1.29328458444081,2.33711429392909,97.5736197501451,1
"bear1",11,0,2.7193778622443,0.883262168224964,97.9643869463096,1
"bear1",11,0,3.47563024703696,-2.0393425212951,99.0870320818312,1
"bear1",11,0,4.21570094260365,-3.06726814472778,99.8576743195464,1
"bear1",11,0,5.89145377362194,2.21462209598037,99.8862276852238,1
"bear1",11,0,4.4341924156576,-0.969183958323072,98.9186722073826,1
"bear1",11,0,0.291369971524965,2.90577744858214,97.1955045944384,1
"bear1",11,0,0.491574155405082,1.28133689892672,97.456545597998,1
"bear1",11,0,0.608019641531763,1.72168974413248,97.5016316780026,1
"bear1",11,0,7.72541872878996,1.01222561639521,99.7770167912813,1
"bear1",11,0,8.50015847827161,-2.4620320819671,99.4330899185494,1
"bear1",11,0,4.24660218183286,-1.76146649424507,98.8031076638876,1
"bear1",11,0,4.01445817158314,0.283893927000622,98.2126978536783,1
"bear1",11,0,0.363171670325159,-3.02850924344253,97.2836919841026,1
"bear1",11,0,1.31307687796219,1.3160982711658,97.7065915923184,1
"bear1",11,0,1.05352158396955,-1.76041509212223,97.6152680872586,1
"bear1",11,0,4.12593289773147,-1.51128552088265,98.8039535597095,1
"bear1",11,0,12.3733087907406,-1.01179156868394,97.9728220082639,1
"bear1",11,0,1.77355887743089,-2.38721074910888,97.9785142622585,1
"bear1",12,1,0.352765285806843,2.60407179539506,98.442298349765,1
